N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.000000E+12 5.623E+16 300 1.500E-4 1.312857157E+00 1.318363902E+00 1.253714778E+00 1.253814869E+00
1.468000E+12 5.623E+16 300 1.500E-4 1.318574390E+00 1.318688142E+00 1.260542081E+00 1.261971862E+00
2.154000E+12 5.623E+16 300 1.500E-4 1.318945939E+00 1.319018328E+00 1.263883820E+00 1.263926812E+00
3.162000E+12 5.623E+16 300 1.500E-4 1.332103575E+00 1.332153529E+00 1.264661265E+00 1.264679590E+00
4.642000E+12 5.623E+16 300 1.500E-4 1.332505035E+00 1.332537268E+00 1.278537948E+00 1.278537353E+00
6.813000E+12 5.623E+16 300 1.500E-4 1.332810276E+00 1.332831135E+00 1.284667258E+00 1.284716154E+00
1.000000E+13 5.623E+16 300 1.500E-4 1.346203495E+00 1.347846118E+00 1.272785594E+00 1.272798699E+00
1.000000E+10 5.623E+16 305 1.500E-4 1.267918803E+00 1.307168826E+00 1.218584895E+00 1.235777992E+00
1.468000E+10 5.623E+16 305 1.500E-4 1.274171114E+00 1.307180639E+00 1.224062968E+00 1.236001861E+00
2.154000E+10 5.623E+16 305 1.500E-4 1.278620654E+00 1.307197800E+00 1.228113773E+00 1.236318999E+00
3.162000E+10 5.623E+16 305 1.500E-4 1.281752931E+00 1.307222697E+00 1.231173439E+00 1.236761502E+00
4.642000E+10 5.623E+16 305 1.500E-4 1.283946344E+00 1.307258647E+00 1.233593144E+00 1.237365787E+00
6.813000E+10 5.623E+16 305 1.500E-4 1.285484496E+00 1.307310202E+00 1.235643430E+00 1.238167737E+00
1.000000E+11 5.623E+16 305 1.500E-4 1.293912531E+00 1.307383381E+00 1.237700507E+00 1.239192643E+00
1.468000E+11 5.623E+16 305 1.500E-4 1.298841039E+00 1.307485795E+00 1.239570264E+00 1.240440885E+00
2.154000E+11 5.623E+16 305 1.500E-4 1.299498908E+00 1.307626241E+00 1.241089351E+00 1.241876149E+00
3.162000E+11 5.623E+16 305 1.500E-4 1.307079855E+00 1.307813634E+00 1.242966708E+00 1.243427035E+00
4.642000E+11 5.623E+16 305 1.500E-4 1.307571923E+00 1.308054739E+00 1.245016283E+00 1.245287447E+00
6.813000E+11 5.623E+16 305 1.500E-4 1.308036521E+00 1.308351001E+00 1.251451650E+00 1.253172578E+00
1.000000E+12 5.623E+16 305 1.500E-4 1.308492546E+00 1.310911143E+00 1.260290735E+00 1.260424315E+00
1.468000E+12 5.623E+16 305 1.500E-4 1.321243025E+00 1.321384984E+00 1.261500107E+00 1.261586694E+00
2.154000E+12 5.623E+16 305 1.500E-4 1.321970422E+00 1.327083766E+00 1.262562742E+00 1.263634369E+00
3.162000E+12 5.623E+16 305 1.500E-4 1.327449406E+00 1.327509612E+00 1.271854931E+00 1.271888319E+00
4.642000E+12 5.623E+16 305 1.500E-4 1.327941542E+00 1.327980326E+00 1.272674278E+00 1.272680511E+00
6.813000E+12 5.623E+16 305 1.500E-4 1.340923993E+00 1.340951474E+00 1.284613329E+00 1.285483635E+00
1.000000E+13 5.623E+16 305 1.500E-4 1.341218205E+00 1.341235880E+00 1.292251070E+00 1.292252401E+00
1.000000E+10 5.623E+16 310 1.500E-4 1.486777324E+00 1.307620104E+00 1.217857868E+00 1.230886626E+00
1.468000E+10 5.623E+16 310 1.500E-4 1.277739110E+00 1.307634960E+00 1.224628831E+00 1.239774877E+00
2.154000E+10 5.623E+16 310 1.500E-4 1.283437707E+00 1.307656584E+00 1.229670136E+00 1.240136209E+00
3.162000E+10 5.623E+16 310 1.500E-4 1.287480269E+00 1.307687962E+00 1.233482177E+00 1.240642551E+00
4.642000E+10 5.623E+16 310 1.500E-4 1.290326731E+00 1.307733285E+00 1.236484040E+00 1.241338269E+00
6.813000E+10 5.623E+16 310 1.500E-4 1.292330711E+00 1.307798321E+00 1.239007835E+00 1.242269032E+00
1.000000E+11 5.623E+16 310 1.500E-4 1.293755347E+00 1.307890711E+00 1.241299938E+00 1.243470577E+00
1.468000E+11 5.623E+16 310 1.500E-4 1.294793266E+00 1.308020094E+00 1.243522484E+00 1.244953343E+00
2.154000E+11 5.623E+16 310 1.500E-4 1.301613668E+00 1.308197730E+00 1.245800055E+00 1.246733960E+00
3.162000E+11 5.623E+16 310 1.500E-4 1.307513608E+00 1.308435079E+00 1.248034343E+00 1.248639219E+00
4.642000E+11 5.623E+16 310 1.500E-4 1.308134300E+00 1.315732106E+00 1.250303502E+00 1.250675674E+00
6.813000E+11 5.623E+16 310 1.500E-4 1.314773568E+00 1.316126360E+00 1.252947475E+00 1.253207934E+00
1.000000E+12 5.623E+16 310 1.500E-4 1.316318511E+00 1.316584602E+00 1.254917128E+00 1.255080660E+00
1.468000E+12 5.623E+16 310 1.500E-4 1.316916108E+00 1.317086306E+00 1.267071600E+00 1.267953365E+00
2.154000E+12 5.623E+16 310 1.500E-4 1.317492235E+00 1.317992414E+00 1.269223458E+00 1.269298438E+00
3.162000E+12 5.623E+16 310 1.500E-4 1.330132217E+00 1.330206598E+00 1.270481846E+00 1.270523586E+00
4.642000E+12 5.623E+16 310 1.500E-4 1.335950521E+00 1.336001127E+00 1.279796392E+00 1.279804967E+00
6.813000E+12 5.623E+16 310 1.500E-4 1.336449796E+00 1.336482365E+00 1.280476841E+00 1.280590606E+00
1.000000E+13 5.623E+16 310 1.500E-4 1.348397697E+00 1.349201730E+00 1.283712827E+00 1.284386432E+00
1.000000E+10 5.623E+16 315 1.500E-4 1.270052025E+00 1.303618206E+00 1.214981362E+00 1.241572471E+00
1.468000E+10 5.623E+16 315 1.500E-4 1.279906942E+00 1.303635978E+00 1.223141484E+00 1.241872690E+00
2.154000E+10 5.623E+16 315 1.500E-4 1.287087182E+00 1.303661884E+00 1.229280544E+00 1.242300302E+00
3.162000E+10 5.623E+16 315 1.500E-4 1.292227948E+00 1.303699455E+00 1.233950671E+00 1.242901062E+00
4.642000E+10 5.623E+16 315 1.500E-4 1.295871693E+00 1.303753789E+00 1.237636486E+00 1.243729975E+00
6.813000E+10 5.623E+16 315 1.500E-4 1.298449113E+00 1.303831755E+00 1.240734562E+00 1.244844784E+00
1.000000E+11 5.623E+16 315 1.500E-4 1.300287883E+00 1.303942580E+00 1.243547533E+00 1.246294442E+00
1.468000E+11 5.623E+16 315 1.500E-4 1.301631246E+00 1.304097880E+00 1.246280890E+00 1.248099344E+00
2.154000E+11 5.623E+16 315 1.500E-4 1.302657745E+00 1.306685181E+00 1.328946144E+00 1.250230610E+00
3.162000E+11 5.623E+16 315 1.500E-4 1.303497181E+00 1.311509379E+00 1.251822374E+00 1.252598684E+00
4.642000E+11 5.623E+16 315 1.500E-4 1.305075122E+00 1.316037543E+00 1.254561794E+00 1.255064399E+00
6.813000E+11 5.623E+16 315 1.500E-4 1.316018928E+00 1.316532370E+00 1.257973240E+00 1.258174852E+00
1.000000E+12 5.623E+16 315 1.500E-4 1.316779271E+00 1.317110765E+00 1.260487382E+00 1.260703974E+00
1.468000E+12 5.623E+16 315 1.500E-4 1.324462094E+00 1.324683204E+00 1.262186442E+00 1.262326313E+00
2.154000E+12 5.623E+16 315 1.500E-4 1.325223605E+00 1.325364347E+00 1.268900046E+00 1.269811627E+00
3.162000E+12 5.623E+16 315 1.500E-4 1.325940164E+00 1.326027998E+00 1.276940929E+00 1.276996421E+00
4.642000E+12 5.623E+16 315 1.500E-4 1.333831243E+00 1.337123893E+00 1.278079762E+00 1.278083212E+00
6.813000E+12 5.623E+16 315 1.500E-4 1.339352579E+00 1.341851424E+00 1.286275177E+00 1.286920282E+00
1.000000E+13 5.623E+16 315 1.500E-4 1.344736731E+00 1.344763939E+00 1.287923941E+00 1.287984668E+00
1.000000E+10 5.623E+16 320 1.500E-4 1.268670630E+00 1.310515125E+00 1.004489582E+00 1.243504567E+00
1.468000E+10 5.623E+16 320 1.500E-4 1.280702982E+00 1.310538091E+00 1.220914267E+00 1.243836542E+00
2.154000E+10 5.623E+16 320 1.500E-4 1.289599479E+00 1.310571553E+00 1.228269771E+00 1.244310484E+00
3.162000E+10 5.623E+16 320 1.500E-4 1.296038254E+00 1.310620184E+00 1.233891056E+00 1.244979392E+00
4.642000E+10 5.623E+16 320 1.500E-4 1.300637924E+00 1.310690477E+00 1.238321049E+00 1.245906684E+00
6.813000E+10 5.623E+16 320 1.500E-4 1.303910040E+00 1.310791403E+00 1.242022822E+00 1.247163080E+00
1.000000E+11 5.623E+16 320 1.500E-4 1.306254199E+00 1.310934916E+00 1.245361204E+00 1.248812414E+00
1.468000E+11 5.623E+16 320 1.500E-4 1.307972615E+00 1.311136152E+00 1.248594917E+00 1.250890664E+00
2.154000E+11 5.623E+16 320 1.500E-4 1.309289771E+00 1.311413025E+00 1.251867128E+00 1.253380468E+00
3.162000E+11 5.623E+16 320 1.500E-4 1.310370312E+00 1.311783921E+00 1.255202813E+00 1.256192260E+00
4.642000E+11 5.623E+16 320 1.500E-4 1.311331319E+00 1.312263743E+00 1.258527093E+00 1.259170248E+00
6.813000E+11 5.623E+16 320 1.500E-4 1.312248608E+00 1.312857326E+00 1.262678949E+00 1.262966104E+00
1.000000E+12 5.623E+16 320 1.500E-4 1.313159581E+00 1.317774728E+00 1.265880217E+00 1.266159549E+00
1.468000E+12 5.623E+16 320 1.500E-4 1.324927308E+00 1.325200290E+00 1.268005387E+00 1.268184318E+00
2.154000E+12 5.623E+16 320 1.500E-4 1.325883659E+00 1.326057484E+00 1.269999508E+00 1.270113028E+00
3.162000E+12 5.623E+16 320 1.500E-4 1.333704016E+00 1.333817321E+00 1.272546638E+00 1.273280423E+00
4.642000E+12 5.623E+16 320 1.500E-4 1.334595984E+00 1.334668470E+00 1.284577046E+00 1.284700913E+00
6.813000E+12 5.623E+16 320 1.500E-4 1.335325133E+00 1.335371956E+00 1.285906457E+00 1.286009726E+00
1.000000E+13 5.623E+16 320 1.500E-4 1.347491907E+00 1.347526131E+00 1.290538503E+00 1.291075716E+00
1.000000E+10 5.623E+16 325 1.500E-4 1.265202131E+00 1.316490602E+00 1.205924109E+00 1.244345293E+00
1.468000E+10 5.623E+16 325 1.500E-4 1.279595567E+00 1.316519991E+00 1.217156484E+00 1.244707183E+00
2.154000E+10 5.623E+16 325 1.500E-4 1.290417839E+00 1.316562849E+00 1.225802557E+00 1.245225050E+00
3.162000E+10 5.623E+16 325 1.500E-4 1.298348936E+00 1.316625113E+00 1.232451343E+00 1.245958607E+00
4.642000E+10 5.623E+16 325 1.500E-4 1.304066511E+00 1.316715111E+00 1.237692447E+00 1.246980815E+00
6.813000E+10 5.623E+16 325 1.500E-4 1.308161296E+00 1.316844441E+00 1.242050452E+00 1.248375068E+00
1.000000E+11 5.623E+16 325 1.500E-4 1.311109568E+00 1.317028389E+00 1.245954549E+00 1.250221443E+00
1.468000E+11 5.623E+16 325 1.500E-4 1.313279440E+00 1.317286478E+00 1.249722728E+00 1.252575445E+00
2.154000E+11 5.623E+16 325 1.500E-4 1.314948713E+00 1.317641859E+00 1.253544802E+00 1.255435031E+00
3.162000E+11 5.623E+16 325 1.500E-4 1.316323141E+00 1.318118476E+00 1.257474463E+00 1.258716817E+00
4.642000E+11 5.623E+16 325 1.500E-4 1.317550365E+00 1.318736043E+00 1.261441188E+00 1.262252521E+00
6.813000E+11 5.623E+16 325 1.500E-4 1.318726585E+00 1.319501604E+00 1.265962052E+00 1.266398802E+00
1.000000E+12 5.623E+16 325 1.500E-4 1.319899623E+00 1.320401016E+00 1.270212287E+00 1.270568824E+00
1.468000E+12 5.623E+16 325 1.500E-4 1.321073175E+00 1.321394566E+00 1.273438946E+00 1.273663602E+00
2.154000E+12 5.623E+16 325 1.500E-4 1.323895631E+00 1.327652485E+00 1.275267930E+00 1.275413529E+00
3.162000E+12 5.623E+16 325 1.500E-4 1.334029534E+00 1.334170155E+00 1.277348209E+00 1.277683445E+00
4.642000E+12 5.623E+16 325 1.500E-4 1.341897591E+00 1.341993536E+00 1.279241365E+00 1.279474927E+00
6.813000E+12 5.623E+16 325 1.500E-4 1.342821148E+00 1.342885817E+00 1.291981713E+00 1.292334773E+00
1.000000E+13 5.623E+16 325 1.500E-4 1.343511535E+00 1.343579452E+00 1.293800498E+00 1.293815939E+00
1.000000E+10 5.623E+16 330 1.500E-4 1.259879366E+00 1.321709421E+00 1.203381860E+00 1.242965097E+00
1.468000E+10 5.623E+16 330 1.500E-4 1.276753025E+00 1.321746799E+00 1.211170349E+00 1.243373421E+00
2.154000E+10 5.623E+16 330 1.500E-4 1.289679438E+00 1.321801250E+00 1.221079853E+00 1.243958697E+00
3.162000E+10 5.623E+16 330 1.500E-4 1.299287785E+00 1.321880341E+00 1.228777731E+00 1.244789288E+00
4.642000E+10 5.623E+16 330 1.500E-4 1.306288322E+00 1.321994788E+00 1.234880912E+00 1.245951083E+00
6.813000E+10 5.623E+16 330 1.500E-4 1.311341006E+00 1.322159131E+00 1.239967842E+00 1.247543228E+00
1.000000E+11 5.623E+16 330 1.500E-4 1.315000622E+00 1.322393091E+00 1.244528896E+00 1.249665254E+00
1.468000E+11 5.623E+16 330 1.500E-4 1.317707013E+00 1.322721479E+00 1.248940774E+00 1.252392763E+00
2.154000E+11 5.623E+16 330 1.500E-4 1.319798099E+00 1.323173887E+00 1.253439891E+00 1.255740140E+00
3.162000E+11 5.623E+16 330 1.500E-4 1.321527457E+00 1.323781310E+00 1.258106787E+00 1.259627396E+00
4.642000E+11 5.623E+16 330 1.500E-4 1.323078567E+00 1.324569264E+00 1.262871469E+00 1.263870275E+00
6.813000E+11 5.623E+16 330 1.500E-4 1.324571882E+00 1.325547821E+00 1.268603627E+00 1.269128052E+00
1.000000E+12 5.623E+16 330 1.500E-4 1.326067674E+00 1.326699986E+00 1.273435446E+00 1.273876169E+00
1.468000E+12 5.623E+16 330 1.500E-4 1.327570342E+00 1.327976262E+00 1.277091809E+00 1.277378219E+00
2.154000E+12 5.623E+16 330 1.500E-4 1.329042027E+00 1.329300965E+00 1.279975059E+00 1.280157264E+00
3.162000E+12 5.623E+16 330 1.500E-4 1.330548178E+00 1.330712225E+00 1.282629780E+00 1.282864668E+00
4.642000E+12 5.623E+16 330 1.500E-4 1.342240016E+00 1.342355065E+00 1.284857769E+00 1.285164143E+00
6.813000E+12 5.623E+16 330 1.500E-4 1.346431370E+00 1.348442490E+00 1.287130506E+00 1.287197898E+00
1.000000E+13 5.623E+16 330 1.500E-4 1.351041599E+00 1.351131217E+00 1.295598080E+00 1.296028753E+00
1.000000E+10 5.623E+16 335 1.500E-4 1.252593330E+00 1.325825054E+00 1.190811316E+00 1.241697400E+00
1.468000E+10 5.623E+16 335 1.500E-4 1.271956571E+00 1.325872265E+00 1.209485612E+00 1.242130519E+00
2.154000E+10 5.623E+16 335 1.500E-4 1.287097055E+00 1.325941006E+00 1.215997947E+00 1.242753026E+00
3.162000E+10 5.623E+16 335 1.500E-4 1.298531178E+00 1.326041007E+00 1.224785175E+00 1.243639060E+00
4.642000E+10 5.623E+16 335 1.500E-4 1.011182387E+00 1.326185505E+00 1.231772059E+00 1.244883868E+00
6.813000E+10 5.623E+16 335 1.500E-4 1.313102093E+00 1.326393206E+00 1.237579318E+00 1.246599605E+00
1.000000E+11 5.623E+16 335 1.500E-4 1.317580363E+00 1.326688814E+00 1.242757609E+00 1.248905412E+00
1.468000E+11 5.623E+16 335 1.500E-4 1.320911539E+00 1.327103895E+00 1.247746226E+00 1.251900340E+00
2.154000E+11 5.623E+16 335 1.500E-4 1.323499167E+00 1.327675932E+00 1.252840448E+00 1.255624552E+00
3.162000E+11 5.623E+16 335 1.500E-4 1.325650766E+00 1.328444303E+00 1.258165691E+00 1.260017194E+00
4.642000E+11 5.623E+16 335 1.500E-4 1.327591025E+00 1.329442019E+00 1.263671253E+00 1.264894593E+00
6.813000E+11 5.623E+16 335 1.500E-4 1.329468431E+00 1.330682471E+00 1.269907741E+00 1.270629091E+00
1.000000E+12 5.623E+16 335 1.500E-4 1.331357475E+00 1.332145562E+00 1.275019792E+00 1.275525718E+00
1.468000E+12 5.623E+16 335 1.500E-4 1.333263032E+00 1.333769919E+00 1.279566777E+00 1.279921393E+00
2.154000E+12 5.623E+16 335 1.500E-4 1.335136619E+00 1.335460532E+00 1.283985266E+00 1.284213667E+00
3.162000E+12 5.623E+16 335 1.500E-4 1.337065228E+00 1.337271651E+00 1.287151514E+00 1.287611535E+00
4.642000E+12 5.623E+16 335 1.500E-4 1.338710841E+00 1.338844268E+00 1.290139427E+00 1.290532926E+00
6.813000E+12 5.623E+16 335 1.500E-4 1.346661953E+00 1.348415530E+00 1.292951377E+00 1.293119097E+00
1.000000E+13 5.623E+16 335 1.500E-4 1.351538571E+00 1.351635683E+00 1.295379743E+00 1.295425069E+00
1.000000E+10 5.623E+16 340 1.500E-4 1.242473865E+00 1.328645923E+00 1.180698575E+00 1.239428998E+00
1.468000E+10 5.623E+16 340 1.500E-4 1.265223733E+00 1.328705343E+00 1.196408885E+00 1.239883090E+00
2.154000E+10 5.623E+16 340 1.500E-4 1.282600930E+00 1.328791841E+00 1.208554782E+00 1.240536535E+00
3.162000E+10 5.623E+16 340 1.500E-4 1.295954015E+00 1.328917601E+00 1.218152348E+00 1.241469707E+00
4.642000E+10 5.623E+16 340 1.500E-4 1.305932207E+00 1.329099428E+00 1.227497703E+00 1.242785651E+00
6.813000E+10 5.623E+16 340 1.500E-4 1.313273919E+00 1.329360715E+00 1.234034489E+00 1.244609632E+00
1.000000E+11 5.623E+16 340 1.500E-4 1.318672160E+00 1.329732577E+00 1.239833730E+00 1.247079666E+00
1.468000E+11 5.623E+16 340 1.500E-4 1.322715788E+00 1.330254749E+00 1.245396056E+00 1.250319194E+00
2.154000E+11 5.623E+16 340 1.500E-4 1.325877952E+00 1.330974263E+00 1.251079501E+00 1.254398531E+00
3.162000E+11 5.623E+16 340 1.500E-4 1.328525228E+00 1.331940828E+00 1.257061820E+00 1.259282953E+00
4.642000E+11 5.623E+16 340 1.500E-4 1.330928030E+00 1.333195976E+00 1.263321737E+00 1.264798607E+00
6.813000E+11 5.623E+16 340 1.500E-4 1.333266421E+00 1.334757247E+00 1.269668588E+00 1.270645982E+00
1.000000E+12 5.623E+16 340 1.500E-4 1.335630375E+00 1.336600417E+00 1.275474172E+00 1.276124688E+00
1.468000E+12 5.623E+16 340 1.500E-4 1.338024517E+00 1.338649970E+00 1.281783409E+00 1.282209387E+00
2.154000E+12 5.623E+16 340 1.500E-4 1.340387141E+00 1.340787676E+00 1.286897348E+00 1.287179706E+00
3.162000E+12 5.623E+16 340 1.500E-4 1.342812575E+00 1.343068024E+00 1.291577122E+00 1.291846512E+00
4.642000E+12 5.623E+16 340 1.500E-4 1.344981407E+00 1.345145333E+00 1.295201548E+00 1.295514556E+00
6.813000E+12 5.623E+16 340 1.500E-4 1.346796821E+00 1.346902256E+00 1.297835224E+00 1.298188579E+00
1.000000E+13 5.623E+16 340 1.500E-4 1.349995592E+00 1.351341980E+00 1.300998652E+00 1.301090002E+00
1.000000E+10 3.162E+16 290 1.500E-4 1.244266323E+00 1.286997660E+00 1.204426612E+00 1.221541265E+00
1.468000E+10 3.162E+16 290 1.500E-4 1.257587248E+00 1.287003748E+00 1.211235265E+00 1.221604948E+00
2.154000E+10 3.162E+16 290 1.500E-4 1.259016213E+00 1.287012506E+00 1.217612525E+00 1.221695962E+00
3.162000E+10 3.162E+16 290 1.500E-4 1.266753733E+00 1.287025146E+00 1.219989286E+00 1.221825101E+00
4.642000E+10 3.162E+16 290 1.500E-4 1.267470077E+00 1.287043372E+00 1.220665641E+00 1.222005747E+00
6.813000E+10 3.162E+16 290 1.500E-4 1.267971981E+00 1.287069537E+00 1.221373308E+00 1.222251130E+00
1.000000E+11 3.162E+16 290 1.500E-4 1.280856813E+00 1.287106764E+00 1.221993765E+00 1.222575423E+00
1.468000E+11 3.162E+16 290 1.500E-4 1.281152269E+00 1.287159051E+00 1.222603754E+00 1.222988614E+00
2.154000E+11 3.162E+16 290 1.500E-4 1.286867802E+00 1.287231163E+00 1.223237678E+00 1.223490436E+00
3.162000E+11 3.162E+16 290 1.500E-4 1.287085803E+00 1.287328085E+00 1.226367723E+00 1.228978105E+00
4.642000E+11 3.162E+16 290 1.500E-4 1.287293653E+00 1.287454009E+00 1.232408971E+00 1.232521643E+00
6.813000E+11 3.162E+16 290 1.500E-4 1.287505356E+00 1.287610613E+00 1.233169836E+00 1.233241185E+00
1.000000E+12 3.162E+16 290 1.500E-4 1.291762184E+00 1.298227379E+00 1.238262994E+00 1.239805320E+00
1.468000E+12 3.162E+16 290 1.500E-4 1.300926743E+00 1.300975704E+00 1.248484707E+00 1.249573297E+00
2.154000E+12 3.162E+16 290 1.500E-4 1.301178804E+00 1.301210318E+00 1.254028071E+00 1.254050943E+00
3.162000E+12 3.162E+16 290 1.500E-4 1.301417554E+00 1.301437402E+00 1.254506701E+00 1.254521723E+00
4.642000E+12 3.162E+16 290 1.500E-4 1.314753540E+00 1.314767996E+00 1.261124906E+00 1.261970251E+00
6.813000E+12 3.162E+16 290 1.500E-4 1.324447660E+00 1.324457560E+00 1.268921602E+00 1.268925846E+00
1.000000E+13 3.162E+16 290 1.500E-4 1.330101113E+00 1.330108009E+00 1.269216552E+00 1.269218027E+00
1.000000E+10 3.162E+16 295 1.500E-4 1.250317816E+00 1.282618127E+00 1.208631252E+00 1.227625779E+00
1.468000E+10 3.162E+16 295 1.500E-4 1.252821857E+00 1.282936076E+00 1.210946296E+00 1.227700516E+00
2.154000E+10 3.162E+16 295 1.500E-4 1.262456218E+00 1.283401638E+00 1.212603706E+00 1.227807644E+00
3.162000E+10 3.162E+16 295 1.500E-4 1.267207343E+00 1.284082596E+00 1.216977782E+00 1.227959742E+00
4.642000E+10 3.162E+16 295 1.500E-4 1.269854953E+00 1.285076966E+00 1.221550844E+00 1.228172623E+00
6.813000E+10 3.162E+16 295 1.500E-4 1.275545665E+00 1.286525583E+00 1.226005447E+00 1.228465243E+00
1.000000E+11 3.162E+16 295 1.500E-4 1.276028769E+00 1.288628725E+00 1.228047163E+00 1.228856191E+00
1.468000E+11 3.162E+16 295 1.500E-4 1.276389728E+00 1.289396369E+00 1.228821257E+00 1.229358489E+00
2.154000E+11 3.162E+16 295 1.500E-4 1.276678027E+00 1.289488456E+00 1.229622244E+00 1.229976406E+00
3.162000E+11 3.162E+16 295 1.500E-4 1.287635591E+00 1.289612406E+00 1.230463705E+00 1.230695516E+00
4.642000E+11 3.162E+16 295 1.500E-4 1.289571098E+00 1.289773729E+00 1.231329159E+00 1.231480091E+00
6.813000E+11 3.162E+16 295 1.500E-4 1.292165023E+00 1.295408529E+00 1.236684601E+00 1.238262394E+00
1.000000E+12 3.162E+16 295 1.500E-4 1.295578106E+00 1.295661009E+00 1.241070925E+00 1.241132986E+00
1.468000E+12 3.162E+16 295 1.500E-4 1.295853372E+00 1.295906939E+00 1.241755644E+00 1.241795827E+00
2.154000E+12 3.162E+16 295 1.500E-4 1.296196384E+00 1.298708857E+00 1.255430769E+00 1.255459903E+00
3.162000E+12 3.162E+16 295 1.500E-4 1.309284856E+00 1.309311811E+00 1.261703510E+00 1.261795301E+00
4.642000E+12 3.162E+16 295 1.500E-4 1.309634082E+00 1.309651564E+00 1.262209492E+00 1.262312005E+00
6.813000E+12 3.162E+16 295 1.500E-4 1.309924198E+00 1.309935648E+00 1.262703737E+00 1.262768412E+00
1.000000E+13 3.162E+16 295 1.500E-4 1.326624951E+00 1.327516707E+00 1.276581975E+00 1.276586511E+00
1.000000E+10 3.162E+16 300 1.500E-4 1.255596677E+00 1.284426495E+00 1.212009826E+00 1.221378611E+00
1.468000E+10 3.162E+16 300 1.500E-4 1.258883872E+00 1.284435778E+00 1.215009750E+00 1.221462426E+00
2.154000E+10 3.162E+16 300 1.500E-4 1.261181719E+00 1.284449273E+00 1.217165526E+00 1.221784053E+00
3.162000E+10 3.162E+16 300 1.500E-4 1.264012212E+00 1.284468854E+00 1.218746282E+00 1.222543527E+00
4.642000E+10 3.162E+16 300 1.500E-4 1.275159216E+00 1.284497168E+00 1.219957123E+00 1.223645595E+00
6.813000E+10 3.162E+16 300 1.500E-4 1.276015481E+00 1.284537889E+00 1.220953224E+00 1.225236663E+00
1.000000E+11 3.162E+16 300 1.500E-4 1.276969741E+00 1.284595919E+00 1.222998900E+00 1.227517077E+00
1.468000E+11 3.162E+16 300 1.500E-4 1.283850434E+00 1.284677539E+00 1.227316077E+00 1.230752486E+00
2.154000E+11 3.162E+16 300 1.500E-4 1.284235013E+00 1.284790311E+00 1.232612941E+00 1.235279531E+00
3.162000E+11 3.162E+16 300 1.500E-4 1.284571764E+00 1.284942287E+00 1.236402029E+00 1.236691093E+00
4.642000E+11 3.162E+16 300 1.500E-4 1.284894996E+00 1.285140396E+00 1.237521210E+00 1.237709112E+00
6.813000E+11 3.162E+16 300 1.500E-4 1.285226634E+00 1.287388096E+00 1.238640374E+00 1.238762082E+00
1.000000E+12 3.162E+16 300 1.500E-4 1.295898018E+00 1.297904721E+00 1.239938575E+00 1.240005068E+00
1.468000E+12 3.162E+16 300 1.500E-4 1.298188773E+00 1.298263204E+00 1.248693079E+00 1.248748441E+00
2.154000E+12 3.162E+16 300 1.500E-4 1.303926730E+00 1.303973511E+00 1.249506978E+00 1.249542498E+00
3.162000E+12 3.162E+16 300 1.500E-4 1.304321610E+00 1.304354914E+00 1.251487584E+00 1.252299896E+00
4.642000E+12 3.162E+16 300 1.500E-4 1.310694795E+00 1.312784305E+00 1.263904344E+00 1.264460442E+00
6.813000E+12 3.162E+16 300 1.500E-4 1.317761407E+00 1.317778449E+00 1.269994688E+00 1.270062411E+00
1.000000E+13 3.162E+16 300 1.500E-4 1.318044820E+00 1.318063883E+00 1.270568811E+00 1.270569658E+00
1.000000E+10 3.162E+16 305 1.500E-4 1.259895044E+00 1.284898980E+00 1.214585310E+00 1.226680609E+00
1.468000E+10 3.162E+16 305 1.500E-4 1.264145193E+00 1.284910781E+00 1.218411751E+00 1.226777210E+00
