T(K) Nd(cm-3) Mu(cm2/Vs)
386 1.00000E+13 7.71973E+2
386 1.32571E+13 7.71935E+2
386 1.75751E+13 7.71888E+2
386 2.32995E+13 7.71827E+2
386 3.08884E+13 7.71751E+2
386 4.09492E+13 7.71653E+2
386 5.42868E+13 7.71530E+2
386 7.19686E+13 7.71373E+2
386 9.54095E+13 7.71174E+2
386 1.26486E+14 7.70921E+2
386 1.67683E+14 7.70600E+2
386 2.22300E+14 7.70193E+2
386 2.94705E+14 7.69676E+2
386 3.90694E+14 7.69021E+2
386 5.17947E+14 7.68191E+2
386 6.86649E+14 7.67140E+2
386 9.10298E+14 7.65809E+2
386 1.20679E+15 7.64126E+2
386 1.59986E+15 7.62001E+2
386 2.12095E+15 7.59320E+2
386 2.81177E+15 7.55946E+2
386 3.72759E+15 7.51710E+2
386 4.94171E+15 7.46406E+2
386 6.55129E+15 7.39792E+2
386 8.68511E+15 7.31581E+2
386 1.15140E+16 7.21448E+2
386 1.52642E+16 7.09035E+2
386 2.02359E+16 6.93962E+2
386 2.68270E+16 6.75854E+2
386 3.55648E+16 6.54383E+2
386 4.71487E+16 6.29309E+2
386 6.25055E+16 6.00552E+2
386 8.28643E+16 5.68244E+2
386 1.09854E+17 5.32780E+2
386 1.45635E+17 4.94819E+2
386 1.93070E+17 4.55290E+2
386 2.55955E+17 4.15288E+2
386 3.39322E+17 3.75903E+2
386 4.49843E+17 3.38251E+2
386 5.96362E+17 3.03186E+2
386 7.90604E+17 2.71326E+2
386 1.04811E+18 2.42937E+2
386 1.38950E+18 2.18183E+2
386 1.84207E+18 1.96861E+2
386 2.44205E+18 1.78736E+2
386 3.23746E+18 1.63422E+2
386 4.29193E+18 1.50581E+2
386 5.68987E+18 1.39840E+2
386 7.54312E+18 1.30818E+2
386 1.00000E+19 1.23250E+2
392 1.00000E+13 7.46743E+2
392 1.32571E+13 7.46707E+2
392 1.75751E+13 7.46662E+2
392 2.32995E+13 7.46605E+2
392 3.08884E+13 7.46532E+2
392 4.09492E+13 7.46440E+2
392 5.42868E+13 7.46323E+2
392 7.19686E+13 7.46174E+2
392 9.54095E+13 7.45985E+2
392 1.26486E+14 7.45746E+2
392 1.67683E+14 7.45442E+2
392 2.22300E+14 7.45057E+2
392 2.94705E+14 7.44569E+2
392 3.90694E+14 7.43950E+2
392 5.17947E+14 7.43166E+2
392 6.86649E+14 7.42174E+2
392 9.10298E+14 7.40919E+2
392 1.20679E+15 7.39332E+2
392 1.59986E+15 7.37329E+2
392 2.12095E+15 7.34803E+2
392 2.81177E+15 7.31626E+2
392 3.72759E+15 7.27636E+2
392 4.94171E+15 7.22643E+2
392 6.55129E+15 7.16416E+2
392 8.68511E+15 7.08686E+2
392 1.15140E+16 6.99145E+2
392 1.52642E+16 6.87451E+2
392 2.02359E+16 6.73243E+2
392 2.68270E+16 6.56159E+2
392 3.55648E+16 6.35874E+2
392 4.71487E+16 6.12152E+2
392 6.25055E+16 5.84889E+2
392 8.28643E+16 5.54191E+2
392 1.09854E+17 5.20395E+2
392 1.45635E+17 4.84105E+2
392 1.93070E+17 4.46182E+2
392 2.55955E+17 4.07659E+2
392 3.39322E+17 3.69614E+2
392 4.49843E+17 3.33079E+2
392 5.96362E+17 2.98924E+2
392 7.90604E+17 2.67780E+2
392 1.04811E+18 2.39999E+2
392 1.38950E+18 2.15661E+2
392 1.84207E+18 1.94682E+2
392 2.44205E+18 1.76787E+2
392 3.23746E+18 1.61684E+2
392 4.29193E+18 1.49015E+2
392 5.68987E+18 1.38346E+2
392 7.54312E+18 1.29452E+2
392 1.00000E+19 1.21963E+2
398 1.00000E+13 7.22749E+2
398 1.32571E+13 7.22715E+2
398 1.75751E+13 7.22672E+2
398 2.32995E+13 7.22617E+2
398 3.08884E+13 7.22548E+2
398 4.09492E+13 7.22461E+2
398 5.42868E+13 7.22350E+2
398 7.19686E+13 7.22208E+2
398 9.54095E+13 7.22030E+2
398 1.26486E+14 7.21803E+2
398 1.67683E+14 7.21515E+2
398 2.22300E+14 7.21151E+2
398 2.94705E+14 7.20689E+2
398 3.90694E+14 7.20104E+2
398 5.17947E+14 7.19363E+2
398 6.86649E+14 7.18426E+2
398 9.10298E+14 7.17240E+2
398 1.20679E+15 7.15743E+2
398 1.59986E+15 7.13853E+2
398 2.12095E+15 7.11471E+2
398 2.81177E+15 7.08475E+2
398 3.72759E+15 7.04715E+2
398 4.94171E+15 7.00009E+2
398 6.55129E+15 6.94142E+2
398 8.68511E+15 6.86857E+2
398 1.15140E+16 6.77864E+2
398 1.52642E+16 6.66838E+2
398 2.02359E+16 6.53433E+2
398 2.68270E+16 6.37301E+2
398 3.55648E+16 6.18126E+2
398 4.71487E+16 5.95666E+2
398 6.25055E+16 5.69804E+2
398 8.28643E+16 5.40617E+2
398 1.09854E+17 5.08396E+2
398 1.45635E+17 4.73702E+2
398 1.93070E+17 4.37314E+2
398 2.55955E+17 4.00215E+2
398 3.39322E+17 3.63436E+2
398 4.49843E+17 3.28015E+2
398 5.96362E+17 2.94754E+2
398 7.90604E+17 2.64317E+2
398 1.04811E+18 2.37106E+2
398 1.38950E+18 2.13207E+2
398 1.84207E+18 1.92535E+2
398 2.44205E+18 1.74901E+2
398 3.23746E+18 1.60005E+2
398 4.29193E+18 1.47468E+2
398 5.68987E+18 1.36942E+2
398 7.54312E+18 1.28101E+2
398 1.00000E+19 1.20723E+2
404 1.00000E+13 6.99912E+2
404 1.32571E+13 6.99880E+2
404 1.75751E+13 6.99839E+2
404 2.32995E+13 6.99787E+2
404 3.08884E+13 6.99721E+2
404 4.09492E+13 6.99638E+2
404 5.42868E+13 6.99532E+2
404 7.19686E+13 6.99398E+2
404 9.54095E+13 6.99229E+2
404 1.26486E+14 6.99014E+2
404 1.67683E+14 6.98741E+2
404 2.22300E+14 6.98396E+2
404 2.94705E+14 6.97959E+2
404 3.90694E+14 6.97405E+2
404 5.17947E+14 6.96704E+2
404 6.86649E+14 6.95818E+2
404 9.10298E+14 6.94697E+2
404 1.20679E+15 6.93283E+2
404 1.59986E+15 6.91498E+2
404 2.12095E+15 6.89249E+2
404 2.81177E+15 6.86422E+2
404 3.72759E+15 6.82874E+2
404 4.94171E+15 6.78436E+2
404 6.55129E+15 6.72901E+2
404 8.68511E+15 6.66030E+2
404 1.15140E+16 6.57546E+2
404 1.52642E+16 6.47141E+2
404 2.02359E+16 6.34484E+2
404 2.68270E+16 6.19238E+2
404 3.55648E+16 6.01097E+2
404 4.71487E+16 5.79818E+2
404 6.25055E+16 5.55273E+2
404 8.28643E+16 5.27509E+2
404 1.09854E+17 4.96779E+2
404 1.45635E+17 4.63590E+2
404 1.93070E+17 4.28681E+2
404 2.55955E+17 3.92951E+2
404 3.39322E+17 3.57422E+2
404 4.49843E+17 3.23027E+2
404 5.96362E+17 2.90671E+2
404 7.90604E+17 2.60974E+2
404 1.04811E+18 2.34293E+2
404 1.38950E+18 2.10789E+2
404 1.84207E+18 1.90450E+2
404 2.44205E+18 1.73074E+2
404 3.23746E+18 1.58347E+2
404 4.29193E+18 1.45941E+2
404 5.68987E+18 1.35552E+2
404 7.54312E+18 1.26832E+2
404 1.00000E+19 1.19494E+2
410 1.00000E+13 6.78160E+2
410 1.32571E+13 6.78129E+2
410 1.75751E+13 6.78090E+2
410 2.32995E+13 6.78041E+2
410 3.08884E+13 6.77979E+2
410 4.09492E+13 6.77899E+2
410 5.42868E+13 6.77799E+2
410 7.19686E+13 6.77672E+2
410 9.54095E+13 6.77511E+2
410 1.26486E+14 6.77306E+2
410 1.67683E+14 6.77048E+2
410 2.22300E+14 6.76720E+2
410 2.94705E+14 6.76306E+2
410 3.90694E+14 6.75781E+2
410 5.17947E+14 6.75118E+2
410 6.86649E+14 6.74279E+2
410 9.10298E+14 6.73219E+2
410 1.20679E+15 6.71881E+2
410 1.59986E+15 6.70194E+2
410 2.12095E+15 6.68070E+2
410 2.81177E+15 6.65399E+2
410 3.72759E+15 6.62049E+2
410 4.94171E+15 6.57858E+2
410 6.55129E+15 6.52633E+2
410 8.68511E+15 6.46146E+2
410 1.15140E+16 6.38136E+2
410 1.52642E+16 6.28307E+2
410 2.02359E+16 6.16345E+2
410 2.68270E+16 6.01928E+2
410 3.55648E+16 5.84753E+2
410 4.71487E+16 5.64581E+2
410 6.25055E+16 5.41272E+2
410 8.28643E+16 5.14843E+2
410 1.09854E+17 4.85529E+2
410 1.45635E+17 4.53772E+2
410 1.93070E+17 4.20261E+2
410 2.55955E+17 3.85860E+2
410 3.39322E+17 3.51515E+2
410 4.49843E+17 3.18173E+2
410 5.96362E+17 2.86670E+2
410 7.90604E+17 2.57617E+2
410 1.04811E+18 2.31507E+2
410 1.38950E+18 2.08433E+2
410 1.84207E+18 1.88423E+2
410 2.44205E+18 1.71271E+2
410 3.23746E+18 1.56743E+2
410 4.29193E+18 1.44466E+2
410 5.68987E+18 1.34179E+2
410 7.54312E+18 1.25574E+2
410 1.00000E+19 1.18339E+2
416 1.00000E+13 6.57426E+2
416 1.32571E+13 6.57397E+2
416 1.75751E+13 6.57360E+2
416 2.32995E+13 6.57313E+2
416 3.08884E+13 6.57253E+2
416 4.09492E+13 6.57178E+2
416 5.42868E+13 6.57083E+2
416 7.19686E+13 6.56962E+2
416 9.54095E+13 6.56808E+2
416 1.26486E+14 6.56614E+2
416 1.67683E+14 6.56369E+2
416 2.22300E+14 6.56058E+2
416 2.94705E+14 6.55665E+2
416 3.90694E+14 6.55168E+2
416 5.17947E+14 6.54539E+2
416 6.86649E+14 6.53744E+2
416 9.10298E+14 6.52741E+2
416 1.20679E+15 6.51474E+2
416 1.59986E+15 6.49878E+2
416 2.12095E+15 6.47869E+2
416 2.81177E+15 6.45344E+2
416 3.72759E+15 6.42177E+2
416 4.94171E+15 6.38216E+2
416 6.55129E+15 6.33279E+2
416 8.68511E+15 6.27150E+2
416 1.15140E+16 6.19580E+2
416 1.52642E+16 6.10288E+2
416 2.02359E+16 5.98975E+2
416 2.68270E+16 5.85330E+2
416 3.55648E+16 5.69058E+2
416 4.71487E+16 5.49922E+2
416 6.25055E+16 5.27772E+2
416 8.28643E+16 5.02612E+2
416 1.09854E+17 4.74633E+2
416 1.45635E+17 4.44238E+2
416 1.93070E+17 4.12076E+2
416 2.55955E+17 3.78923E+2
416 3.39322E+17 3.45717E+2
416 4.49843E+17 3.13390E+2
416 5.96362E+17 2.82718E+2
416 7.90604E+17 2.54372E+2
416 1.04811E+18 2.28785E+2
416 1.38950E+18 2.06134E+2
416 1.84207E+18 1.86423E+2
416 2.44205E+18 1.69521E+2
416 3.23746E+18 1.55158E+2
416 4.29193E+18 1.43039E+2
416 5.68987E+18 1.32882E+2
416 7.54312E+18 1.24358E+2
416 1.00000E+19 1.17193E+2
422 1.00000E+13 6.37649E+2
422 1.32571E+13 6.37621E+2
422 1.75751E+13 6.37586E+2
422 2.32995E+13 6.37541E+2
422 3.08884E+13 6.37484E+2
422 4.09492E+13 6.37412E+2
422 5.42868E+13 6.37321E+2
422 7.19686E+13 6.37206E+2
422 9.54095E+13 6.37060E+2
422 1.26486E+14 6.36876E+2
422 1.67683E+14 6.36643E+2
422 2.22300E+14 6.36348E+2
422 2.94705E+14 6.35974E+2
422 3.90694E+14 6.35502E+2
422 5.17947E+14 6.34906E+2
422 6.86649E+14 6.34153E+2
422 9.10298E+14 6.33201E+2
422 1.20679E+15 6.32002E+2
422 1.59986E+15 6.30490E+2
422 2.12095E+15 6.28588E+2
422 2.81177E+15 6.26199E+2
422 3.72759E+15 6.23203E+2
422 4.94171E+15 6.19457E+2
422 6.55129E+15 6.14787E+2
422 8.68511E+15 6.08991E+2
422 1.15140E+16 6.01830E+2
422 1.52642E+16 5.93041E+2
422 2.02359E+16 5.82332E+2
422 2.68270E+16 5.69408E+2
422 3.55648E+16 5.53982E+2
422 4.71487E+16 5.35815E+2
422 6.25055E+16 5.14758E+2
422 8.28643E+16 4.90789E+2
422 1.09854E+17 4.64072E+2
422 1.45635E+17 4.34979E+2
422 1.93070E+17 4.04093E+2
422 2.55955E+17 3.72167E+2
422 3.39322E+17 3.40068E+2
422 4.49843E+17 3.08706E+2
422 5.96362E+17 2.78845E+2
422 7.90604E+17 2.51190E+2
422 1.04811E+18 2.26122E+2
422 1.38950E+18 2.03855E+2
422 1.84207E+18 1.84475E+2
422 2.44205E+18 1.67819E+2
422 3.23746E+18 1.53623E+2
422 4.29193E+18 1.41658E+2
422 5.68987E+18 1.31599E+2
422 7.54312E+18 1.23154E+2
422 1.00000E+19 1.16085E+2
428 1.00000E+13 6.18770E+2
428 1.32571E+13 6.18744E+2
428 1.75751E+13 6.18710E+2
428 2.32995E+13 6.18667E+2
428 3.08884E+13 6.18613E+2
428 4.09492E+13 6.18545E+2
428 5.42868E+13 6.18458E+2
428 7.19686E+13 6.18348E+2
428 9.54095E+13 6.18210E+2
428 1.26486E+14 6.18034E+2
428 1.67683E+14 6.17812E+2
428 2.22300E+14 6.17532E+2
428 2.94705E+14 6.17177E+2
428 3.90694E+14 6.16729E+2
428 5.17947E+14 6.16163E+2
428 6.86649E+14 6.15448E+2
428 9.10298E+14 6.14546E+2
428 1.20679E+15 6.13408E+2
428 1.59986E+15 6.11976E+2
428 2.12095E+15 6.10174E+2
428 2.81177E+15 6.07911E+2
428 3.72759E+15 6.05074E+2
428 4.94171E+15 6.01528E+2
428 6.55129E+15 5.97108E+2
428 8.68511E+15 5.91621E+2
428 1.15140E+16 5.84843E+2
428 1.52642E+16 5.76520E+2
428 2.02359E+16 5.66377E+2
428 2.68270E+16 5.54126E+2
428 3.55648E+16 5.39491E+2
428 4.71487E+16 5.22237E+2
428 6.25055E+16 5.02206E+2
428 8.28643E+16 4.79362E+2
428 1.09854E+17 4.53847E+2
428 1.45635E+17 4.25985E+2
428 1.93070E+17 3.96320E+2
428 2.55955E+17 3.65557E+2
428 3.39322E+17 3.34523E+2
428 4.49843E+17 3.04094E+2
428 5.96362E+17 2.75050E+2
428 7.90604E+17 2.48038E+2
428 1.04811E+18 2.23476E+2
428 1.38950E+18 2.01639E+2
428 1.84207E+18 1.82575E+2
428 2.44205E+18 1.66139E+2
428 3.23746E+18 1.52132E+2
428 4.29193E+18 1.40291E+2
428 5.68987E+18 1.30356E+2
428 7.54312E+18 1.21990E+2
428 1.00000E+19 1.14985E+2
434 1.00000E+13 6.00738E+2
434 1.32571E+13 6.00712E+2
434 1.75751E+13 6.00680E+2
434 2.32995E+13 6.00639E+2
434 3.08884E+13 6.00587E+2
434 4.09492E+13 6.00522E+2
434 5.42868E+13 6.00439E+2
434 7.19686E+13 6.00335E+2
434 9.54095E+13 6.00203E+2
434 1.26486E+14 6.00036E+2
434 1.67683E+14 5.99825E+2
434 2.22300E+14 5.99558E+2
434 2.94705E+14 5.99220E+2
434 3.90694E+14 5.98794E+2
434 5.17947E+14 5.98256E+2
434 6.86649E+14 5.97577E+2
434 9.10298E+14 5.96721E+2
434 1.20679E+15 5.95642E+2
434 1.59986E+15 5.94283E+2
434 2.12095E+15 5.92575E+2
434 2.81177E+15 5.90429E+2
434 3.72759E+15 5.87741E+2
434 4.94171E+15 5.84381E+2
434 6.55129E+15 5.80194E+2
434 8.68511E+15 5.74997E+2
434 1.15140E+16 5.68575E+2
434 1.52642E+16 5.60689E+2
434 2.02359E+16 5.51074E+2
434 2.68270E+16 5.39454E+2
434 3.55648E+16 5.25560E+2
434 4.71487E+16 5.09162E+2
434 6.25055E+16 4.90095E+2
434 8.28643E+16 4.68315E+2
434 1.09854E+17 4.43933E+2
434 1.45635E+17 4.17241E+2
434 1.93070E+17 3.88740E+2
434 2.55955E+17 3.59105E+2
434 3.39322E+17 3.29116E+2
434 4.49843E+17 2.99599E+2
434 5.96362E+17 2.71328E+2
434 7.90604E+17 2.44948E+2
434 1.04811E+18 2.20922E+2
434 1.38950E+18 1.99473E+2
434 1.84207E+18 1.80699E+2
434 2.44205E+18 1.64503E+2
434 3.23746E+18 1.50659E+2
434 4.29193E+18 1.38966E+2
434 5.68987E+18 1.29126E+2
434 7.54312E+18 1.20862E+2
434 1.00000E+19 1.13922E+2
440 1.00000E+13 5.83501E+2
440 1.32571E+13 5.83477E+2
440 1.75751E+13 5.83446E+2
440 2.32995E+13 5.83407E+2
440 3.08884E+13 5.83358E+2
440 4.09492E+13 5.83295E+2
440 5.42868E+13 5.83217E+2
440 7.19686E+13 5.83117E+2
440 9.54095E+13 5.82991E+2
440 1.26486E+14 5.82832E+2
440 1.67683E+14 5.82630E+2
440 2.22300E+14 5.82376E+2
440 2.94705E+14 5.82055E+2
440 3.90694E+14 5.81650E+2
440 5.17947E+14 5.81139E+2
440 6.86649E+14 5.80493E+2
440 9.10298E+14 5.79680E+2
440 1.20679E+15 5.78655E+2
440 1.59986E+15 5.77365E+2
440 2.12095E+15 5.75744E+2
440 2.81177E+15 5.73709E+2
440 3.72759E+15 5.71159E+2
440 4.94171E+15 5.67973E+2
440 6.55129E+15 5.64004E+2
440 8.68511E+15 5.59076E+2
440 1.15140E+16 5.52988E+2
440 1.52642E+16 5.45510E+2
440 2.02359E+16 5.36389E+2
440 2.68270E+16 5.25359E+2
440 3.55648E+16 5.12161E+2
440 4.71487E+16 4.96568E+2
440 6.25055E+16 4.78411E+2
440 8.28643E+16 4.57634E+2
440 1.09854E+17 4.34326E+2
440 1.45635E+17 4.08747E+2
440 1.93070E+17 3.81368E+2
440 2.55955E+17 3.52794E+2
440 3.39322E+17 3.23809E+2
440 4.49843E+17 2.95173E+2
440 5.96362E+17 2.67654E+2
440 7.90604E+17 2.41918E+2
440 1.04811E+18 2.18384E+2
440 1.38950E+18 1.97352E+2
440 1.84207E+18 1.78878E+2
440 2.44205E+18 1.62886E+2
440 3.23746E+18 1.49228E+2
440 4.29193E+18 1.37680E+2
440 5.68987E+18 1.27933E+2
440 7.54312E+18 1.19769E+2
440 1.00000E+19 1.12891E+2
446 1.00000E+13 5.67016E+2
446 1.32571E+13 5.66992E+2
446 1.75751E+13 5.66963E+2
446 2.32995E+13 5.66925E+2
446 3.08884E+13 5.66878E+2
446 4.09492E+13 5.66819E+2
446 5.42868E+13 5.66743E+2
446 7.19686E+13 5.66648E+2
446 9.54095E+13 5.66528E+2
446 1.26486E+14 5.66376E+2
446 1.67683E+14 5.66184E+2
446 2.22300E+14 5.65942E+2
446 2.94705E+14 5.65637E+2
446 3.90694E+14 5.65251E+2
446 5.17947E+14 5.64764E+2
446 6.86649E+14 5.64150E+2
446 9.10298E+14 5.63377E+2
446 1.20679E+15 5.62403E+2
446 1.59986E+15 5.61178E+2
446 2.12095E+15 5.59638E+2
446 2.81177E+15 5.57706E+2
446 3.72759E+15 5.55286E+2
446 4.94171E+15 5.52262E+2
446 6.55129E+15 5.48496E+2
446 8.68511E+15 5.43821E+2
446 1.15140E+16 5.38045E+2
446 1.52642E+16 5.30948E+2
446 2.02359E+16 5.22290E+2
446 2.68270E+16 5.11813E+2
446 3.55648E+16 4.99268E+2
446 4.71487E+16 4.84430E+2
446 6.25055E+16 4.67130E+2
446 8.28643E+16 4.47300E+2
446 1.09854E+17 4.25013E+2
446 1.45635E+17 4.00495E+2
446 1.93070E+17 3.74179E+2
446 2.55955E+17 3.46645E+2
446 3.39322E+17 3.18604E+2
446 4.49843E+17 2.90837E+2
446 5.96362E+17 2.64073E+2
446 7.90604E+17 2.38945E+2
446 1.04811E+18 2.15897E+2
446 1.38950E+18 1.95240E+2
446 1.84207E+18 1.77049E+2
446 2.44205E+18 1.61311E+2
446 3.23746E+18 1.47834E+2
446 4.29193E+18 1.36407E+2
446 5.68987E+18 1.26776E+2
446 7.54312E+18 1.18685E+2
446 1.00000E+19 1.11891E+2
452 1.00000E+13 5.51238E+2
452 1.32571E+13 5.51215E+2
452 1.75751E+13 5.51187E+2
452 2.32995E+13 5.51151E+2
452 3.08884E+13 5.51106E+2
452 4.09492E+13 5.51049E+2
452 5.42868E+13 5.50977E+2
452 7.19686E+13 5.50886E+2
452 9.54095E+13 5.50772E+2
452 1.26486E+14 5.50627E+2
452 1.67683E+14 5.50444E+2
452 2.22300E+14 5.50213E+2
452 2.94705E+14 5.49922E+2
452 3.90694E+14 5.49554E+2
452 5.17947E+14 5.49091E+2
452 6.86649E+14 5.48507E+2
452 9.10298E+14 5.47771E+2
452 1.20679E+15 5.46844E+2
452 1.59986E+15 5.45679E+2
452 2.12095E+15 5.44216E+2
452 2.81177E+15 5.42380E+2
452 3.72759E+15 5.40081E+2
452 4.94171E+15 5.37210E+2
452 6.55129E+15 5.33634E+2
452 8.68511E+15 5.29195E+2
452 1.15140E+16 5.23711E+2
452 1.52642E+16 5.16971E+2
452 2.02359E+16 5.08746E+2
452 2.68270E+16 4.98790E+2
452 3.55648E+16 4.86858E+2
452 4.71487E+16 4.72729E+2
452 6.25055E+16 4.56239E+2
452 8.28643E+16 4.37306E+2
452 1.09854E+17 4.15981E+2
452 1.45635E+17 3.92476E+2
452 1.93070E+17 3.67177E+2
452 2.55955E+17 3.40631E+2
452 3.39322E+17 3.13524E+2
452 4.49843E+17 2.86587E+2
452 5.96362E+17 2.60538E+2
452 7.90604E+17 2.36003E+2
452 1.04811E+18 2.13457E+2
452 1.38950E+18 1.93172E+2
452 1.84207E+18 1.75300E+2
452 2.44205E+18 1.59775E+2
452 3.23746E+18 1.46456E+2
452 4.29193E+18 1.35169E+2
452 5.68987E+18 1.25630E+2
452 7.54312E+18 1.17633E+2
452 1.00000E+19 1.10898E+2
458 1.00000E+13 5.36128E+2
458 1.32571E+13 5.36107E+2
458 1.75751E+13 5.36080E+2
458 2.32995E+13 5.36045E+2
458 3.08884E+13 5.36002E+2
458 4.09492E+13 5.35948E+2
458 5.42868E+13 5.35879E+2
458 7.19686E+13 5.35792E+2
458 9.54095E+13 5.35682E+2
458 1.26486E+14 5.35544E+2
458 1.67683E+14 5.35369E+2
458 2.22300E+14 5.35149E+2
458 2.94705E+14 5.34871E+2
458 3.90694E+14 5.34521E+2
458 5.17947E+14 5.34079E+2
458 6.86649E+14 5.33523E+2
458 9.10298E+14 5.32822E+2
458 1.20679E+15 5.31940E+2
458 1.59986E+15 5.30832E+2
458 2.12095E+15 5.29440E+2
458 2.81177E+15 5.27694E+2
458 3.72759E+15 5.25510E+2
458 4.94171E+15 5.22781E+2
458 6.55129E+15 5.19383E+2
458 8.68511E+15 5.15165E+2
458 1.15140E+16 5.09954E+2
458 1.52642E+16 5.03550E+2
458 2.02359E+16 4.95730E+2
458 2.68270E+16 4.86262E+2
458 3.55648E+16 4.74906E+2
458 4.71487E+16 4.61448E+2
458 6.25055E+16 4.45719E+2
458 8.28643E+16 4.27633E+2
458 1.09854E+17 4.07224E+2
458 1.45635E+17 3.84682E+2
458 1.93070E+17 3.60356E+2
458 2.55955E+17 3.34759E+2
458 3.39322E+17 3.08542E+2
458 4.49843E+17 2.82422E+2
458 5.96362E+17 2.57070E+2
458 7.90604E+17 2.33115E+2
458 1.04811E+18 2.11063E+2
458 1.38950E+18 1.91145E+2
458 1.84207E+18 1.73553E+2
458 2.44205E+18 1.58255E+2
458 3.23746E+18 1.45114E+2
458 4.29193E+18 1.33965E+2
458 5.68987E+18 1.24516E+2
458 7.54312E+18 1.16590E+2
458 1.00000E+19 1.09935E+2
464 1.00000E+13 5.21650E+2
464 1.32571E+13 5.21629E+2
464 1.75751E+13 5.21603E+2
464 2.32995E+13 5.21570E+2
464 3.08884E+13 5.21529E+2
464 4.09492E+13 5.21477E+2
464 5.42868E+13 5.21411E+2
464 7.19686E+13 5.21328E+2
464 9.54095E+13 5.21223E+2
464 1.26486E+14 5.21091E+2
464 1.67683E+14 5.20924E+2
464 2.22300E+14 5.20714E+2
464 2.94705E+14 5.20448E+2
464 3.90694E+14 5.20114E+2
464 5.17947E+14 5.19693E+2
464 6.86649E+14 5.19163E+2
464 9.10298E+14 5.18495E+2
464 1.20679E+15 5.17655E+2
464 1.59986E+15 5.16600E+2
464 2.12095E+15 5.15275E+2
464 2.81177E+15 5.13614E+2
464 3.72759E+15 5.11536E+2
464 4.94171E+15 5.08941E+2
464 6.55129E+15 5.05709E+2
464 8.68511E+15 5.01699E+2
464 1.15140E+16 4.96744E+2
464 1.52642E+16 4.90654E+2
464 2.02359E+16 4.83216E+2
464 2.68270E+16 4.74205E+2
464 3.55648E+16 4.63391E+2
464 4.71487E+16 4.50564E+2
464 6.25055E+16 4.35552E+2
464 8.28643E+16 4.18271E+2
464 1.09854E+17 3.98731E+2
464 1.45635E+17 3.77102E+2
464 1.93070E+17 3.53705E+2
464 2.55955E+17 3.29026E+2
464 3.39322E+17 3.03668E+2
464 4.49843E+17 2.78324E+2
464 5.96362E+17 2.53666E+2
464 7.90604E+17 2.30302E+2
464 1.04811E+18 2.08687E+2
464 1.38950E+18 1.89159E+2
464 1.84207E+18 1.71843E+2
464 2.44205E+18 1.56780E+2
464 3.23746E+18 1.43804E+2
464 4.29193E+18 1.32772E+2
464 5.68987E+18 1.23434E+2
464 7.54312E+18 1.15578E+2
464 1.00000E+19 1.08979E+2
470 1.00000E+13 5.07767E+2
470 1.32571E+13 5.07748E+2
470 1.75751E+13 5.07723E+2
470 2.32995E+13 5.07691E+2
470 3.08884E+13 5.07652E+2
470 4.09492E+13 5.07602E+2
470 5.42868E+13 5.07539E+2
470 7.19686E+13 5.07459E+2
470 9.54095E+13 5.07359E+2
470 1.26486E+14 5.07232E+2
470 1.67683E+14 5.07073E+2
470 2.22300E+14 5.06872E+2
470 2.94705E+14 5.06619E+2
470 3.90694E+14 5.06300E+2
470 5.17947E+14 5.05898E+2
470 6.86649E+14 5.05392E+2
470 9.10298E+14 5.04755E+2
470 1.20679E+15 5.03955E+2
470 1.59986E+15 5.02949E+2
470 2.12095E+15 5.01688E+2
470 2.81177E+15 5.00106E+2
470 3.72759E+15 4.98128E+2
470 4.94171E+15 4.95658E+2
470 6.55129E+15 4.92583E+2
470 8.68511E+15 4.88768E+2
470 1.15140E+16 4.84053E+2
470 1.52642E+16 4.78258E+2
470 2.02359E+16 4.71179E+2
470 2.68270E+16 4.62597E+2
470 3.55648E+16 4.52294E+2
470 4.71487E+16 4.40061E+2
470 6.25055E+16 4.25730E+2
470 8.28643E+16 4.09204E+2
470 1.09854E+17 3.90492E+2
470 1.45635E+17 3.69735E+2
470 1.93070E+17 3.47231E+2
470 2.55955E+17 3.23427E+2
470 3.39322E+17 2.98898E+2
470 4.49843E+17 2.74308E+2
470 5.96362E+17 2.50308E+2
470 7.90604E+17 2.27498E+2
470 1.04811E+18 2.06355E+2
470 1.38950E+18 1.87209E+2
470 1.84207E+18 1.70170E+2
470 2.44205E+18 1.55312E+2
470 3.23746E+18 1.42509E+2
470 4.29193E+18 1.31610E+2
470 5.68987E+18 1.22380E+2
470 7.54312E+18 1.14594E+2
470 1.00000E+19 1.08070E+2
476 1.00000E+13 4.94450E+2
476 1.32571E+13 4.94431E+2
476 1.75751E+13 4.94407E+2
476 2.32995E+13 4.94377E+2
476 3.08884E+13 4.94339E+2
476 4.09492E+13 4.94291E+2
476 5.42868E+13 4.94230E+2
476 7.19686E+13 4.94154E+2
476 9.54095E+13 4.94058E+2
476 1.26486E+14 4.93937E+2
476 1.67683E+14 4.93785E+2
476 2.22300E+14 4.93593E+2
476 2.94705E+14 4.93351E+2
476 3.90694E+14 4.93046E+2
476 5.17947E+14 4.92662E+2
476 6.86649E+14 4.92179E+2
476 9.10298E+14 4.91572E+2
476 1.20679E+15 4.90808E+2
476 1.59986E+15 4.89850E+2
476 2.12095E+15 4.88647E+2
476 2.81177E+15 4.87140E+2
476 3.72759E+15 4.85256E+2
476 4.94171E+15 4.82904E+2
476 6.55129E+15 4.79976E+2
476 8.68511E+15 4.76343E+2
476 1.15140E+16 4.71855E+2
