# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
10000000 10000
9423 471100 190579 -78.9123 219.337 -32.2351
9424 471150 190578 0.419126 79.687 -38.1086
9425 471200 190577 -61.0454 -10.564 -52.6314
9426 471250 190576 -15.4732 -161.678 -263.873
9427 471300 190575 -82.1743 -276.366 -428.332
9428 471350 190574 -15.5475 -194.607 -360.405
9429 471400 190573 122.751 -286.858 -174.761
9430 471450 190572 208.869 -321.19 39.6844
9431 471500 190571 230.153 -213.564 46.6012
9432 471550 190570 155.084 9.03201 195.392
9433 471600 190569 199.273 110.223 35.7369
9434 471650 190568 147.44 293.374 53.6326
9435 471700 190567 81.8457 352.23 -7.07594
9436 471750 190566 -17.3877 407.955 129.315
9437 471800 190565 20.3948 250.803 189.565
9438 471850 190564 -227.394 143.456 199.259
9439 471900 190563 -310.506 245.805 162.974
9440 471950 190562 -333.035 270.631 80.7335
9441 472000 190561 -170.039 325.84 100.141
9442 472050 190560 -126.019 357.007 -33.0903
9443 472100 190559 -72.6254 239.582 -81.5936
9444 472150 190558 86.2259 189.326 -115.785
9445 472200 190557 155.883 -37.92 -108.112
9446 472250 190556 154.391 -49.1484 -74.7539
9447 472300 190555 86.9819 -82.732 -35.8096
9448 472350 190554 54.8716 -62.8479 49.1226
9449 472400 190553 38.011 -55.1328 55.9955
9450 472450 190552 -5.18687 176.916 41.4547
9451 472500 190551 189.37 215.341 -29.3617
9452 472550 190550 146.106 72.008 -91.7933
9453 472600 190549 102.506 173.79 -118.837
9454 472650 190548 60.5103 133.685 -40.7697
9455 472700 190547 -57.8434 441.683 -10.858
9456 472750 190546 -97.2127 463.14 -29.1197
9457 472800 190545 30.5228 444.985 -82.8972
9458 472850 190544 64.1015 193.294 -49.415
9459 472900 190543 13.5771 -27.7343 11.8156
9460 472950 190542 -164.926 -22.1927 -36.5677
9461 473000 190541 -142.25 -24.7951 -49.6274
9462 473050 190540 -218.142 41.7603 -9.85701
9463 473100 190539 -148.043 10.6926 106.841
9464 473150 190538 15.0701 0.20955 5.66235
9465 473200 190537 151.762 42.5218 -202.712
9466 473250 190536 238.115 199.672 -262.205
9467 473300 190535 306.252 94.4378 -318.544
9468 473350 190534 357.413 96.8639 -124.517
9469 473400 190533 322.921 39.1428 -36.0092
9470 473450 190532 166.672 49.1866 171.378
9471 473500 190531 69.142 90.8895 217.835
9472 473550 190530 107.395 67.1835 254.573
9473 473600 190529 -0.840496 97.0464 156.705
9474 473650 190528 96.9637 227.888 13.1601
9475 473700 190527 -9.41477 249.008 -65.2954
9476 473750 190526 22.4381 248.583 -111.383
9477 473800 190525 -222.769 285.751 -10.034
9478 473850 190524 -160.053 188.296 31.9256
9479 473900 190523 -141.731 124.787 122.073
9480 473950 190522 65.6731 -14.1311 114.886
9481 474000 190521 232.355 -76.4279 19.9017
9482 474050 190520 151.876 -170.305 -95.6751
9483 474100 190519 167.404 -245.563 -220.593
9484 474150 190518 165.061 -259.13 -164.254
9485 474200 190517 151.512 -189.097 -86.7607
9486 474250 190516 211.712 -168.685 -32.388
9487 474300 190515 181.214 -44.7055 -118.306
9488 474350 190514 205.596 53.1575 -194.955
9489 474400 190513 80.4377 245.669 -139.244
9490 474450 190512 -38.9122 356.012 0.472038
9491 474500 190511 155.832 403.886 143.831
9492 474550 190510 48.1604 301.029 214.989
9493 474600 190509 -116.498 197.914 451.769
9494 474650 190508 -363.952 231.532 396.784
9495 474700 190507 -378.63 246.316 312.888
9496 474750 190506 -196.089 309.442 220.155
9497 474800 190505 22.3067 307.496 8.76348
9498 474850 190504 -0.583189 140.311 -225.913
9499 474900 190503 108.648 86.9013 -335.464
9500 474950 190502 -1.79469 -70.2189 -262.584
9501 475000 190501 184.483 -168.418 -143.018
9502 475050 190500 170.788 -208.468 -35.1088
9503 475100 190499 468.5 -144.137 -47.1286
9504 475150 190498 372.657 -178.436 -44.7251
9505 475200 190497 267.705 -386.915 -74.6378
9506 475250 190496 142.253 -181.511 -7.94787
9507 475300 190495 87.4468 -40.0791 -38.5376
9508 475350 190494 37.8969 65.1124 2.47721
9509 475400 190493 -40.5815 121.663 149.269
9510 475450 190492 -127.676 208.762 94.9924
9511 475500 190491 -119.568 403.449 101.727
9512 475550 190490 -213.171 380.725 136.284
9513 475600 190489 -200.345 231.386 111.508
9514 475650 190488 -87.4216 127.399 25.9273
9515 475700 190487 25.2331 85.3759 51.281
9516 475750 190486 0.193424 16.8054 21.2058
9517 475800 190485 -126.68 -60.6196 -58.5505
9518 475850 190484 -32.9023 -224.977 -168.669
9519 475900 190483 158.012 -169.887 -240.941
9520 475950 190482 326.503 -301.021 -305.126
9521 476000 190481 339.636 -258.521 -244.287
9522 476050 190480 100.121 -205.887 -255.788
9523 476100 190479 112.101 -150.993 -155.783
9524 476150 190478 176.492 -122.562 56.2815
9525 476200 190477 175.78 -84.5394 200.562
9526 476250 190476 161.407 -17.0823 215.724
9527 476300 190475 110.163 124.814 181.555
9528 476350 190474 154.046 286.798 43.7978
9529 476400 190473 213.242 264.654 25.1974
9530 476450 190472 -9.56716 136.126 -66.0508
9531 476500 190471 -83.8412 98.2038 31.8959
9532 476550 190470 -186.659 -37.7881 -43.0323
9533 476600 190469 -240.233 101.043 -37.2485
9534 476650 190468 -119.998 5.3219 -128.276
9535 476700 190467 -113.208 -21.5739 -116.589
9536 476750 190466 182.864 -85.3239 -100.628
9537 476800 190465 337.09 -171.66 -139.315
9538 476850 190464 343.922 -253.636 -139.28
9539 476900 190463 323.603 -300.791 112.689
9540 476950 190462 261.022 -133.924 7.14841
9541 477000 190461 203.674 -88.1168 85.1252
9542 477050 190460 214.841 -53.6251 -17.9211
9543 477100 190459 155.147 -33.1021 4.7912
9544 477150 190458 142.179 52.3209 -3.76578
9545 477200 190457 17.2224 115.193 -27.1152
9546 477250 190456 118.958 177.923 69.3987
9547 477300 190455 94.2709 180.934 109.372
9548 477350 190454 91.7432 267.661 -36.3938
9549 477400 190453 124.106 257.717 -82.8512
9550 477450 190452 204.456 29.3685 -178.63
9551 477500 190451 129.591 56.2535 -131.17
9552 477550 190450 161.42 -17.9149 -133.894
9553 477600 190449 45.9426 -109.293 -40.9487
9554 477650 190448 49.7846 -226.903 -35.056
9555 477700 190447 42.4041 -333.515 19.5616
9556 477750 190446 139.599 -354.323 -35.9393
9557 477800 190445 267.301 -141.134 -191.475
9558 477850 190444 290.205 -3.47806 -229.695
9559 477900 190443 344.901 4.77115 -167.088
9560 477950 190442 401.476 -126.872 -69.6006
9561 478000 190441 432.727 -99.0405 -124.043
9562 478050 190440 489.275 66.348 -105.339
9563 478100 190439 395.521 226.892 -30.8037
9564 478150 190438 351.144 249.872 -18.9534
9565 478200 190437 306.363 211.074 13.1943
9566 478250 190436 131.718 64.8544 27.8259
9567 478300 190435 -68.3109 -110.766 139.534
9568 478350 190434 -128.913 -20.1777 284.385
9569 478400 190433 -13.1074 100.144 158.751
9570 478450 190432 72.7642 321.766 85.3345
9571 478500 190431 272.77 292.33 25.7221
9572 478550 190430 362.183 228.343 -211.988
9573 478600 190429 437.91 71.668 -207.908
9574 478650 190428 267.046 -190.959 -273.511
9575 478700 190427 390.704 -300.785 -215.049
9576 478750 190426 476.6 -374.73 -62.5236
9577 478800 190425 460.473 -453.475 -18.8947
9578 478850 190424 362.946 -345.617 15.2916
9579 478900 190423 306.139 -212.745 -208.898
9580 478950 190422 407.837 32.3472 -173.324
9581 479000 190421 392.78 -82.9337 -149.979
9582 479050 190420 266.689 -18.6833 -76.4091
9583 479100 190419 268.409 176.784 51.5814
9584 479150 190418 199.21 324.584 203.682
9585 479200 190417 112.596 215.553 317.371
9586 479250 190416 78.8477 183.182 283.325
9587 479300 190415 54.9819 137.945 418.674
9588 479350 190414 -6.07051 104.685 432.96
9589 479400 190413 -7.61715 245.322 235.405
9590 479450 190412 10.9752 -74.9569 134.984
9591 479500 190411 66.7336 -222.943 1.75621
9592 479550 190410 149.316 -122.492 -79.8139
9593 479600 190409 337.435 56.6734 -68.9713
9594 479650 190408 498.879 -72.821 -140.899
9595 479700 190407 440.463 -172.773 -132.536
9596 479750 190406 389.332 -188.459 -161.43
9597 479800 190405 363.562 -104.625 23.7053
9598 479850 190404 361.756 -178.371 172.565
9599 479900 190403 365.408 -275.804 340.077
9600 479950 190402 148.532 -148.842 352.082
9601 480000 190401 101.8 21.6683 429.424
9602 480050 190400 66.556 140.847 227.311
9603 480100 190399 22.675 290.36 191.217
9604 480150 190398 75.7807 402.197 -69.7052
9605 480200 190397 1.86567 216.722 -79.2941
9606 480250 190396 4.3929 41.0535 18.3084
9607 480300 190395 132.802 -66.9181 133.175
9608 480350 190394 132.523 59.8919 158.978
9609 480400 190393 148.554 -45.1793 71.3663
9610 480450 190392 117.368 -295.096 -47.0327
9611 480500 190391 197.543 -323.915 -159.366
9612 480550 190390 146.603 -330.147 -264.258
9613 480600 190389 179.218 -299.211 -126.873
9614 480650 190388 207.089 -129.328 -86.0929
9615 480700 190387 165.441 -37.1873 93.4599
9616 480750 190386 192.678 76.4643 78.3233
9617 480800 190385 86.5668 71.35 115.954
9618 480850 190384 50.804 170.445 152.006
9619 480900 190383 89.6539 213.195 63.5506
9620 480950 190382 109.68 323.095 168.29
9621 481000 190381 136.323 323.069 227.759
9622 481050 190380 205.792 126.032 327.723
9623 481100 190379 4.01462 61.7936 261.423
9624 481150 190378 -228.424 97.8294 37.1123
9625 481200 190377 -199.944 126.667 -126.523
9626 481250 190376 68.7811 80.173 -400.698
9627 481300 190375 77.8169 -215.14 -358.813
9628 481350 190374 -18.7216 -296.681 -301.039
9629 481400 190373 -30.7768 -405.42 -75.3414
9630 481450 190372 98.1961 -249.072 -4.05996
9631 481500 190371 157.101 -180.231 99.7638
9632 481550 190370 208.917 -102.529 -25.5545
9633 481600 190369 198.503 -57.3148 -28.2062
9634 481650 190368 231.958 -125.562 -84.7405
9635 481700 190367 180.44 -131.35 -24.0934
9636 481750 190366 40.7234 -22.5416 57.8517
9637 481800 190365 27.4272 53.6795 96.8507
9638 481850 190364 1.63448 210.562 235.426
9639 481900 190363 -166.227 252.6 202.021
9640 481950 190362 -200.729 347.819 288.833
9641 482000 190361 -245.983 330.095 162.147
9642 482050 190360 -49.7695 205.94 91.2825
9643 482100 190359 101.308 96.9081 -105.591
9644 482150 190358 186.51 12.3412 -167.206
9645 482200 190357 80.4977 -43.9752 -52.8121
9646 482250 190356 10.1333 -44.3332 88.7927
9647 482300 190355 -1.56534 -185.791 4.13799
9648 482350 190354 -62.355 -179.445 -89.1121
9649 482400 190353 167.019 -91.3998 -203.947
9650 482450 190352 190.659 -160.029 -208.857
9651 482500 190351 51.4682 -190.69 -133.534
9652 482550 190350 126.182 -106.584 -3.18463
9653 482600 190349 240.204 -46.6354 132.859
9654 482650 190348 367.462 40.1474 139.384
9655 482700 190347 196.44 265.595 80.0007
9656 482750 190346 81.1969 297.136 -157.755
9657 482800 190345 -138.542 260.038 -117.783
9658 482850 190344 -153.131 218.616 70.0228
9659 482900 190343 -99.541 90.76 192.119
9660 482950 190342 -174.277 65.8379 194.538
9661 483000 190341 -318.475 111.517 143.662
9662 483050 190340 -400.526 65.3909 214.873
9663 483100 190339 -377.683 123.794 194.887
9664 483150 190338 -175.416 68.4763 113.989
9665 483200 190337 -69.0616 142.402 -95.2485
9666 483250 190336 255.718 152.792 -20.401
9667 483300 190335 292.178 74.1184 -203.238
9668 483350 190334 252.788 -75.3057 -205.163
9669 483400 190333 156.68 -167.594 -203.459
9670 483450 190332 134.634 -274.693 50.2843
9671 483500 190331 47.0235 -186.213 -53.145
9672 483550 190330 50.4 -39.8704 29.3232
9673 483600 190329 69.2217 -0.629035 61.6019
9674 483650 190328 31.3109 -67.263 -21.9959
9675 483700 190327 -58.9486 58.9365 -111.518
9676 483750 190326 11.0718 346.379 -59.71
9677 483800 190325 20.2481 421.822 40.2854
9678 483850 190324 -95.1332 322.835 211.526
9679 483900 190323 -261.042 329.568 201.926
9680 483950 190322 -228.858 220.643 182.732
9681 484000 190321 -64.6213 156.252 -10.8876
9682 484050 190320 45.73 -24.9826 -179.363
9683 484100 190319 30.1652 -77.2412 -106.27
9684 484150 190318 -20.9306 -126.704 -29.9211
9685 484200 190317 -139.849 -203.058 39.4913
9686 484250 190316 -126.027 -152.967 -83.4801
9687 484300 190315 5.51065 -124.794 -186.258
9688 484350 190314 192.084 22.5456 -229.322
9689 484400 190313 243.371 -100.385 -201.373
9690 484450 190312 227.05 56.0619 -14.6922
9691 484500 190311 184.148 17.1526 94.2667
9692 484550 190310 77.1785 128.272 212.128
9693 484600 190309 -42.1396 160.732 240.418
9694 484650 190308 -150.002 190.871 305.067
9695 484700 190307 -82.9107 184.42 235.018
9696 484750 190306 -158.505 218.206 63.5233
9697 484800 190305 -159.172 174.419 37.4134
9698 484850 190304 -307.691 180.928 -33.5917
9699 484900 190303 -181.252 277.004 -136.373
9700 484950 190302 -14.3862 215.428 -175
9701 485000 190301 80.1708 22.1574 -292.829
9702 485050 190300 30.2569 -230.743 -362.564
9703 485100 190299 37.7884 -338.914 -233.51
9704 485150 190298 148.975 -318.329 -210.319
9705 485200 190297 256.17 -231.446 -213.988
9706 485250 190296 139.936 -280.624 -196.58
9707 485300 190295 -82.8473 -236.838 -154.554
9708 485350 190294 -36.4725 -157.402 -136.45
9709 485400 190293 44.1345 73.8904 -14.4085
9710 485450 190292 -71.5535 179.097 -129.359
9711 485500 190291 12.2687 245.672 -30.4955
9712 485550 190290 -20.9995 323.108 -24.3064
9713 485600 190289 -27.0489 379.226 12.417
9714 485650 190288 -48.7759 262.986 158.189
9715 485700 190287 -111.579 193.159 192.284
9716 485750 190286 -46.7226 21.4003 33.0639
9717 485800 190285 1.05782 -5.7658 -11.8003
9718 485850 190284 80.3404 -204.067 -201.436
9719 485900 190283 18.9207 -253.058 -379.451
9720 485950 190282 19.6273 -305.171 -432.858
9721 486000 190281 124.055 -195.427 -425.413
9722 486050 190280 188.164 -276.394 -202.574
9723 486100 190279 230.132 -229.742 -299.194
9724 486150 190278 224.849 -284.529 -235.645
9725 486200 190277 247.46 -222.978 -154.308
9726 486250 190276 255.704 -209.828 54.6224
9727 486300 190275 293.345 3.1671 -6.10738
9728 486350 190274 222.282 34.3926 -98.7225
9729 486400 190273 101.694 -22.335 -174.55
9730 486450 190272 -89.0342 -37.408 6.78782
9731 486500 190271 -198.915 34.851 -1.12422
9732 486550 190270 -311.516 124.648 -68.0762
9733 486600 190269 -240.868 183.386 -183.574
9734 486650 190268 -169.938 67.3597 -125.557
9735 486700 190267 0.0110353 -78.5263 -111.522
9736 486750 190266 -1.09838 -64.974 -33.2793
9737 486800 190265 -1.16353 -16.9315 52.7005
9738 486850 190264 -68.3569 -135.919 53.0126
9739 486900 190263 160.465 -161.34 -17.4607
9740 486950 190262 222.824 -363.663 -192.033
9741 487000 190261 196.93 -310.451 -391.902
9742 487050 190260 82.6396 -328.049 -341.53
9743 487100 190259 241.218 -411.592 -256.462
9744 487150 190258 221.979 -293.993 -225.998
9745 487200 190257 264.981 -168.936 -132.369
9746 487250 190256 107.481 -175.273 -57.3762
9747 487300 190255 173.292 -155.676 -16.9936
9748 487350 190254 154.374 -76.659 -93.2344
9749 487400 190253 123.323 1.09651 -51.4373
9750 487450 190252 121.515 -75.963 -142.705
9751 487500 190251 49.9079 -168.062 16.1129
9752 487550 190250 -66.7235 -164.96 83.8198
9753 487600 190249 -173.528 -87.8443 19.3643
9754 487650 190248 -300.097 -54.344 -42.4639
9755 487700 190247 -298.98 -111.635 -98.5619
9756 487750 190246 -233.786 -269.34 3.62688
9757 487800 190245 -39.6236 -313.449 -133.068
9758 487850 190244 134.442 -154.147 -185.609
9759 487900 190243 270.116 -191.207 -143.585
9760 487950 190242 225.964 -238.385 -120.72
9761 488000 190241 151.247 -195.86 -151.011
9762 488050 190240 141.574 -113.758 -21.6605
9763 488100 190239 267.501 -89.3007 -156.659
9764 488150 190238 310.424 -62.4825 -53.3494
9765 488200 190237 244.933 -161.099 -140.959
9766 488250 190236 -19.8888 -183.808 14.9358
9767 488300 190235 -99.7371 -169.569 113.624
9768 488350 190234 -197.128 -71.245 112.889
9769 488400 190233 -36.753 147.782 128.492
9770 488450 190232 -23.441 277.781 68.2376
9771 488500 190231 -13.315 295.749 56.799
9772 488550 190230 28.0772 155.181 25.5192
9773 488600 190229 2.59178 -105.953 -31.4743
9774 488650 190228 167.929 -193.069 -125.026
9775 488700 190227 120.347 -397.704 -163.744
9776 488750 190226 141.958 -364.599 -114.934
9777 488800 190225 77.6776 -186.117 -57.7423
9778 488850 190224 40.8111 -234.471 -198.44
9779 488900 190223 74.5925 -304.318 -290.867
9780 488950 190222 197.423 -353.839 -217.287
9781 489000 190221 301.473 -339.859 -205.13
9782 489050 190220 293.1 -155.161 -76.4396
9783 489100 190219 140.721 35.0604 -73.4311
9784 489150 190218 121.927 235.001 83.9591
9785 489200 190217 100.749 286.874 256.476
9786 489250 190216 65.452 254.235 315.948
9787 489300 190215 -108.153 311.073 139.685
9788 489350 190214 -194.351 85.8142 116.925
9789 489400 190213 -205.14 -22.7806 120.488
9790 489450 190212 -215.916 -57.2279 186.381
9791 489500 190211 -177.898 -29.6754 110.827
9792 489550 190210 93.5005 30.2054 23.7016
9793 489600 190209 205.478 -32.2205 -273.422
9794 489650 190208 130.304 -83.3607 -382.506
9795 489700 190207 205.477 -219.865 -417.69
9796 489750 190206 272.503 -354.943 -190.325
9797 489800 190205 421.272 -429.807 -151.368
9798 489850 190204 363.857 -467.548 59.4345
9799 489900 190203 262.535 -391.729 114.746
9800 489950 190202 104.28 -213.528 266.451
9801 490000 190201 4.06109 -32.5881 199.465
9802 490050 190200 35.2171 49.4136 23.6306
9803 490100 190199 -21.4472 103.925 36.1316
9804 490150 190198 -50.6897 178.23 28.9053
9805 490200 190197 21.8792 255.157 63.6584
9806 490250 190196 -59.0005 214.005 207.141
9807 490300 190195 4.13649 263.587 283.086
9808 490350 190194 -33.854 253.725 285.888
9809 490400 190193 -92.9782 305.73 82.9945
9810 490450 190192 -51.0569 57.9387 -118.454
9811 490500 190191 33.7264 -244.743 -159.56
9812 490550 190190 -32.4411 -307.419 -136.933
9813 490600 190189 41.8359 -369.227 -62.228
9814 490650 190188 99.9765 -207.046 -25.1294
9815 490700 190187 166.75 -192.581 -97.178
9816 490750 190186 313.533 -17.8812 -85.0252
9817 490800 190185 361.853 49.9123 -129.152
9818 490850 190184 332.567 108.718 -67.1737
9819 490900 190183 295.731 -33.6207 59.0876
9820 490950 190182 248.366 42.4241 76.8766
9821 491000 190181 257.699 -35.8938 242.768
9822 491050 190180 102.371 81.5066 317.309
9823 491100 190179 -48.3228 150.431 251.543
9824 491150 190178 -125.574 264.674 77.1947
9825 491200 190177 -83.0893 246.745 -38.4861
9826 491250 190176 55.4214 214.286 -219.963
9827 491300 190175 -49.7083 53.5283 -286.672
9828 491350 190174 -11.6508 -42.9831 -95.3052
9829 491400 190173 35.5673 -33.2276 71.0117
9830 491450 190172 13.7118 -131.297 84.6975
9831 491500 190171 50.2218 -81.0474 58.1102
9832 491550 190170 191.16 -20.47 87.7991
9833 491600 190169 155.504 -0.898147 -2.53868
9834 491650 190168 299.119 -179.321 -72.4064
9835 491700 190167 251.825 -253.114 -218.132
9836 491750 190166 367.287 -211.15 -98.874
9837 491800 190165 178.56 38.8086 -43.0167
9838 491850 190164 3.068 59.5897 81.9777
9839 491900 190163 133.482 95.1552 83.0002
9840 491950 190162 147.066 66.9201 -30.642
9841 492000 190161 242.33 165.354 -47.7212
9842 492050 190160 161.746 171.699 32.9528
9843 492100 190159 -15.651 143.451 115.361
9844 492150 190158 77.7348 31.6629 109.388
9845 492200 190157 -15.0042 30.8442 71.6493
9846 492250 190156 6.73649 -45.5142 69.7779
9847 492300 190155 47.8546 -87.9913 -67.8687
9848 492350 190154 -136.31 -270.874 -161.845
9849 492400 190153 -57.9904 -218.647 -222.371
9850 492450 190152 -45.2806 -241.377 -269.364
9851 492500 190151 151.013 -194.585 -197.875
9852 492550 190150 256.944 -282.964 -59.396
9853 492600 190149 231.74 -367.29 38.8815
